Id,SalePrice
1461,121620.25314325943
1462,154475.90849116037
1463,183602.45333154933
1464,193570.35831789405
1465,200106.14271864
1466,174768.17895239816
1467,175169.917218192
1468,165748.3439587091
1469,182658.99004583128
1470,129368.83058100834
1471,185461.0784081293
1472,96118.063274554
1473,97066.16778856676
1474,146719.19126620982
1475,113118.14793344263
1476,366309.0899714308
1477,257077.94419090063
1478,298414.99524962384
1479,297340.07291968586
1480,509914.61715122336
1481,335448.65906138596
1482,209948.4747009751
1483,177311.17260323252
1484,167672.29971031495
1485,183841.37233236845
1486,193489.78486477476
1487,338837.2130045521
1488,235987.81392815692
1489,195526.53551981665
1490,227738.01136235302
1491,196229.74385787421
1492,94225.13554725958
1493,171943.36217883162
1494,299804.3743870607
1495,292000.51690717397
1496,237690.05694153532
1497,177611.67856883575
1498,168320.26956372775
1499,162200.7072314166
1500,156978.86085769357
1501,171891.722699022
1502,148912.72103555498
1503,280544.993218473
1504,236550.73921217024
1505,224461.8750330927
1506,185388.50671488038
1507,234064.95078972046
1508,193073.65201851272
1509,159763.45008721453
1510,147166.30916877437
1511,150144.74032839164
1512,173944.0273494517
1513,140889.85194977134
1514,153144.6585362638
1515,183334.53191637146
1516,156328.04728275145
1517,167325.01899657704
1518,130414.6913838968
1519,222131.33794039872
1520,133410.0036106221
1521,135034.19503057312
1522,170808.77837062508
1523,113552.51178907669
1524,127459.00918181331
1525,124224.6678874242
1526,113260.47703888685
1527,107563.64558777944
1528,134846.43311557118
1529,151049.05243503372
1530,176379.95693473736
1531,107079.48422194137
1532,95021.79894584975
1533,145377.57391875802
1534,120842.7575452602
1535,156682.2686054133
1536,108922.52498827802
1537,67567.89726126876
1538,156627.12476723758
1539,193756.1992172105
1540,89966.94643701194
1541,135491.9992670727
1542,135477.5547100905
1543,196337.96181281708
1544,85444.23709202086
1545,106269.39367948605
1546,129751.95670129596
1547,133785.06495780128
1548,128639.27936848246
1549,118730.9007986046
1550,131478.0256833197
1551,107237.92127862142
1552,129794.18468606974
1553,149703.33040734255
1554,115542.11619078282
1555,176884.6203805841
1556,83915.27519772606
1557,104470.6665595154
1558,95725.51049831074
1559,72201.04083709464
1560,133019.31898700207
1561,128141.94767751174
1562,125553.19111674001
1563,118610.07803562112
1564,155220.34680621387
1565,145546.93779872076
1566,241162.57954421447
1567,75862.95742568579
1568,231023.29156869586
1569,134958.0209740329
1570,141991.59806735042
1571,122850.69825230446
1572,142869.34582067933
1573,251029.47390047432
1574,119351.53802982435
1575,229349.87184035286
1576,237550.22153207968
1577,187053.43644342522
1578,143466.63647999402
1579,148527.21034735802
1580,192217.26514271455
1581,154097.29005068776
1582,127525.41435981976
1583,295818.8132994889
1584,227991.94025517924
1585,142899.63733707936
1586,71222.68136203272
1587,100827.14148132822
1588,152969.16105370503
1589,96020.32193364296
1590,132718.7338274293
1591,96709.42606614224
1592,120129.38898234844
1593,123860.82742318092
1594,121530.91327931495
1595,113237.28561374145
1596,227453.60241480786
1597,189995.20033526418
1598,218544.915516281
1599,172764.32212920106
1600,163402.0900534527
1601,67696.68505414356
1602,112661.13620911041
1603,76679.33032734142
1604,265733.0318238676
1605,240766.69525960015
1606,171031.8079128867
1607,161285.62245332412
1608,218389.04244836804
1609,184874.58897234185
