Id,SalePrice
1461,124876.25216684354
1462,158336.6601869359
1463,180636.69857424175
1464,195534.76461732763
1465,189334.4134927167
1466,170666.14935974748
1467,174461.45541190667
1468,164471.22433996014
1469,185619.0913405701
1470,125619.73527799081
1471,185854.83806793744
1472,98983.26388787742
1473,97600.59937684888
1474,143318.24790246796
1475,109509.94714959072
1476,373341.7739678463
1477,257891.54125628
1478,275129.80619133805
1479,278752.0495754625
1480,498088.67419077817
1481,342728.27229237213
1482,214004.7389453767
1483,178961.4447025622
1484,163340.87529267397
1485,186560.66281756287
1486,194531.23846679693
1487,346381.8248765312
1488,236909.80655292564
1489,200263.43104377718
1490,240553.7516067144
1491,190670.93908755935
1492,94345.85705497222
1493,178703.90449023427
1494,290193.6503460152
1495,280199.87017843925
1496,237088.0802212422
1497,181342.71695054186
1498,170910.64544671946
1499,160700.98014911127
1500,157702.98003256397
1501,178202.98062300644
1502,143775.0587908598
1503,285596.60598594416
1504,248506.00864099324
1505,232480.06541553108
1506,190657.04294336058
1507,244638.37571259605
1508,194266.65829898487
1509,161697.4276563409
1510,145511.89737282073
1511,154228.1040828699
1512,174495.5920423865
1513,139835.24123371666
1514,150687.73808075426
1515,189650.75866849883
1516,149822.13223153763
1517,164816.24556950823
1518,130467.12899595154
1519,218875.39240343223
1520,131901.53730935688
1521,134250.35090545667
1522,171766.33748581796
1523,113975.78459517169
1524,130280.33031290973
1525,121166.85293989956
1526,108587.06924463458
1527,108540.84403521252
1528,138001.98652734558
1529,154844.66052523174
1530,183453.669903406
1531,107791.2188725174
1532,95427.26447934788
1533,145623.07796118656
1534,126933.40037694268
1535,157079.6294222975
1536,104664.2948441076
1537,57713.90481801041
1538,157168.52519392563
1539,191934.36088420436
1540,89424.31152076185
1541,146506.10439470914
1542,136839.93573372476
1543,206246.90382904562
1544,87028.7711821963
1545,109979.15849873838
1546,129979.37518224378
1547,133044.00824910495
1548,134142.678202573
1549,120336.19043647495
1550,125247.73229771778
1551,107497.06728824668
1552,135355.48333397467
1553,155742.798849709
1554,118264.68834590164
1555,162507.3854038279
1556,89603.98376574894
1557,103198.35706395099
1558,100248.01499796515
1559,75727.84730756341
1560,122877.57742225002
1561,120889.70935577659
1562,127992.90723910081
1563,120882.4787699768
1564,162945.09872903637
1565,142509.05425188804
1566,244477.50067879984
1567,77645.85605285157
1568,236223.5229144528
1569,133869.9009493138
1570,143858.0488992295
1571,119895.45329062703
1572,146539.0024579841
1573,252344.42737301355
1574,115966.99389985445
1575,232344.27203936115
1576,240815.4569536686
1577,182223.47171314276
1578,136465.28938961064
1579,153843.5238835151
1580,192171.191467239
1581,149396.34924676127
1582,122613.92975993572
1583,305320.0361721482
1584,218143.72590956048
1585,139004.72261197126
1586,68372.90450719286
1587,106304.64146458861
1588,159691.10177350108
1589,95883.31865147818
1590,132501.4229526904
1591,95201.12382390896
1592,112468.78396972592
1593,123005.7225032055
1594,128880.57993700239
1595,109759.17144140202
1596,227411.81550978
1597,203738.71425287786
1598,223798.34099064514
1599,164186.9517714664
1600,157944.90529123385
1601,62477.83255404274
1602,110210.05140973964
1603,78225.90516280856
1604,272273.9615604579
1605,232885.4117547898
1606,173653.14227047478
1607,168593.9304337503
1608,214130.27647697786
1609,181579.26618818438
1610,156254.96378028562
1611,137036.5287150826
1612,166562.9158061102
1613,163455.25341406534
1614,123262.2485587497
1615,91656.50621379881
1616,76722.32150647457
1617,89432.66496068347
1618,125727.3040792305
1619,146959.82088465468
1620,154774.0258884897
1621,135249.21563439118
1622,140440.0909982416
1623,265504.79717233585
1624,206075.7509900122
1625,115926.21218684911
1626,162224.4228371992
1627,194072.57812886758
1628,271382.0186799694
1629,185832.1127125113
1630,368800.09398377285
1631,231572.55528514204
1632,242940.58875636023
1633,175045.4900073406
1634,188407.6385839196
1635,173567.45570621672
1636,149394.67002795666
1637,201006.3211322238
1638,181118.4565431136
1639,176567.51296362496
1640,258632.71016791378
1641,176310.5289273553
1642,236541.47408211583
1643,220792.42574553593
1644,238109.66317375933
1645,204642.95023990702
1646,156138.98204031642
1647,153060.26389470816
1648,130602.6718042486
1649,143256.2249652339
1650,111418.32708291398
1651,119974.7669951149
1652,97832.6930438366
1653,99575.90123164095
1654,144651.02305334012
1655,137588.12002397075
1656,139672.54953269986
1657,150323.73191040131
1658,141194.67082276606
1659,116488.10140244757
1660,150824.85242801253
1661,451311.0173390972
1662,417748.7032710765
1663,394471.9623409564
1664,511517.43708056136
1665,303681.1514612232
1666,341335.0132465649
1667,399900.59605443216
1668,342104.0945692686
1669,290452.8751634414
1670,350234.24360151857
1671,270726.0285561512
1672,433650.54715144617
1673,297373.31492939417
1674,248228.86455134305
1675,198175.54823943583
1676,196150.37278795618
1677,228595.74931002705
1678,466097.11639993056
1679,409931.78068108304
1680,348973.7143626439
1681,242469.62501380112
1682,314098.0792724786
1683,185468.53464256713
1684,174121.37869728814
1685,172627.72905335927
1686,168228.82810019667
1687,170375.90760163064
1688,189390.43772846242
1689,196108.40341632822
1690,194450.36614300226
1691,187781.9947426063
1692,261929.5115967879
1693,173913.52598231882
1694,185550.1513868425
1695,166385.7089588992
1696,273209.10485289997
1697,174917.0204635206
1698,354159.7904108952
1699,318054.0527961597
1700,255577.22071713305
1701,268094.8318615236
1702,247039.63175819447
1703,244641.78548599765
1704,286079.40952973865
1705,244761.7826537406
1706,448961.63976489764
1707,215800.1571102252
1708,210102.31697713822
