Id,SalePrice
1461,121979.67312198551
1462,154141.90745042343
1463,183103.26429065873
1464,192449.75375399226
1465,199790.10017964724
1466,172845.15648376755
1467,173071.78817618213
1468,162272.7063480306
1469,187034.0665773975
1470,124878.26893114402
1471,185335.99119837824
1472,97506.3479373075
1473,97295.81459933
1474,142942.0491969685
1475,108833.42328760438
1476,361291.7837844891
1477,248804.75254424906
1478,292923.69000709144
1479,300412.9310918268
1480,497653.44536557613
1481,333057.0689881754
1482,215097.43753703692
1483,175356.4635667527
1484,161972.3456446594
1485,187929.85427776258
1486,196453.2651453944
1487,334005.23384658486
1488,238971.59965428806
1489,192538.26235848566
1490,240834.47896078377
1491,194704.23989788062
1492,94487.59438342812
1493,174468.49164685493
1494,295979.6517258097
1495,294883.94515180466
1496,234591.50443042698
1497,179196.62923816565
1498,167027.07278050494
1499,160945.77227185314
1500,155429.3515140766
1501,176652.98334173596
1502,148874.0822674558
1503,289399.52665963874
1504,242862.44837533135
1505,228622.80304439872
1506,189516.69967254222
1507,237177.53731018625
1508,197846.61916097277
1509,159367.2587308056
1510,146211.94767313026
1511,152062.93653541032
1512,172512.96327232636
1513,145410.75423775194
1514,157428.45695132174
1515,192729.64785287614
1516,151038.80014353723
1517,166023.99820614752
1518,134156.79698145442
1519,212717.4509151067
1520,132626.17395872893
1521,133409.16447243452
1522,173853.0756716597
1523,112024.26262925976
1524,128364.54744548908
1525,120100.76643090989
1526,113296.89285694905
1527,108933.48030309688
1528,139944.5522737547
1529,150962.70194408414
1530,182962.7029944452
1531,109647.05425657121
1532,96029.7752039331
1533,148510.9904093816
1534,121315.62735657739
1535,153513.317340508
1536,107975.12974688955
1537,62831.16479695076
1538,148788.42626869466
1539,193887.370339875
1540,90162.60601013018
1541,141280.61074168663
1542,140439.90998928415
1543,194525.68368431044
1544,85303.15203802529
1545,111634.648080626
1546,130281.17778303413
1547,129750.8401011068
1548,134037.20349054644
1549,121468.15415277332
1550,131370.18498764627
1551,108241.95498548077
1552,135204.28380013784
1553,148464.10205015057
1554,117098.45793243822
1555,170741.3261926464
1556,84449.67531490387
1557,109756.16499132857
1558,98058.51392566232
1559,71049.01837356627
1560,131313.91530204995
1561,128915.75546114445
1562,124926.26860481918
1563,119061.0060796072
1564,159634.11273066027
1565,143179.21721717855
1566,246726.4393568062
1567,78953.60347600088
1568,230526.33250015334
1569,136315.30940717316
1570,140095.59261751088
1571,125068.47422404093
1572,144503.37321016993
1573,239539.20337048193
1574,119567.91468952691
1575,239051.43816072977
1576,243929.9310946838
1577,176387.82075432927
1578,142253.80427428093
1579,151978.62177683949
1580,197179.65232935536
1581,154639.93841526564
1582,125018.27078979397
1583,300072.8387239371
1584,218057.44772924815
1585,138287.97358127608
1586,66787.49931882904
1587,101491.90926232106
1588,152628.98918696234
1589,97787.34014687601
1590,133417.25326247094
1591,96211.66579021154
1592,118072.58128238027
1593,120142.39703532809
1594,123383.35430712231
1595,107964.8002166569
1596,223740.28017160858
1597,194430.78040792624
1598,225521.10123689703
1599,167155.28500425533
1600,160133.40212487534
1601,63514.34948851367
1602,116714.15658818248
1603,76119.23899836658
1604,271959.9406887184
1605,241448.03501800902
1606,171523.28609157255
1607,176258.44086122396
1608,218734.2055236521
1609,181668.08783140563
1610,156477.7428766275
1611,143597.00376609262
1612,167597.43636832992
1613,165709.30442587798
1614,124042.66299760662
1615,93106.0921575549
1616,81532.37414827285
1617,93558.07479039647
1618,125217.7224374922
1619,140591.1442233345
1620,153378.90116807647
1621,137999.8898222747
1622,139419.11081408363
1623,259237.88178439302
1624,214010.30635831543
1625,118543.47797871867
1626,168655.33447749697
1627,190337.26118844506
1628,272697.1914578725
1629,176981.5563783868
1630,358347.1937419616
1631,226892.25294576536
1632,243440.498127162
1633,171006.48258713307
1634,184715.45478940636
1635,172958.72569089523
1636,148716.496594563
1637,197295.94621828097
1638,185228.70906972565
1639,179507.19866210187
1640,249355.6496139454
1641,180398.08493522787
1642,238550.85826687567
1643,220150.710202983
1644,236579.34253746693
1645,199054.47562598894
1646,158910.5843262797
1647,162682.45317259963
1648,132152.29741460152
1649,140836.92628645105
1650,112936.4914097083
1651,122984.2569619324
1652,98984.55063826514
1653,100149.39653200028
