Id,SalePrice
1461,120300.00897419409
1462,158299.40091296428
1463,182236.11031921426
1464,195407.16372260152
1465,193569.27211757243
1466,171280.37932809524
1467,178050.2511567927
1468,164247.5090805547
1469,186213.1541218098
1470,126097.88789603526
1471,184110.4913648902
1472,97142.7234407293
1473,96368.81095169352
1474,144935.00710014356
1475,109996.56177650874
1476,367997.64960746834
1477,252171.20392230735
1478,284974.8649312879
1479,282596.13744106377
1480,495913.69457576424
1481,336561.1531987969
1482,213411.94328202173
1483,179483.9261424894
1484,161608.73210935332
1485,183691.45018156825
1486,194829.7687785494
1487,341098.3768288293
1488,234262.05831432642
1489,194079.8085843439
1490,239137.3136295334
1491,190578.76036559293
1492,91360.0544895564
1493,178536.7016845189
1494,289762.52621771983
1495,288210.6701786649
1496,231623.6140872635
1497,181508.75583272494
1498,166735.92910470237
1499,159828.74158431537
1500,157229.28983662417
1501,179249.894097829
1502,142939.4321269694
1503,281928.23559465795
1504,242923.84106128878
1505,226890.15617413586
1506,193040.233691412
1507,250334.1677053969
1508,199125.59586178625
1509,162989.07351413387
1510,144853.99198776903
1511,151982.26915291938
1512,174922.1643392784
1513,145446.34786484262
1514,152725.92169775697
1515,191763.35664045572
1516,150088.94554201345
1517,168750.26351184354
1518,129481.60857131172
1519,213802.86734239318
1520,132566.89078609642
1521,133861.73180171053
1522,173751.39811324482
1523,113220.25599639355
1524,127531.23419848681
1525,121697.4134938882
1526,110502.48297266655
1527,107366.13935576443
1528,139480.33851030143
1529,152571.1236848823
1530,182609.41581897953
1531,105417.68402958738
1532,93770.69109340696
1533,147965.40039166118
1534,122253.39636414054
1535,153758.1132018802
1536,105670.91433582095
1537,60606.84703003451
1538,151863.2498853763
1539,202183.66971392467
1540,92385.12934342356
1541,142376.72186277664
1542,140614.2917131424
1543,199006.53907023853
1544,84678.33894919575
1545,111796.20723931238
1546,130457.17887140437
1547,131270.3104782157
1548,135343.47237019858
1549,118124.63956869314
1550,129791.65986319199
1551,107453.92380958165
1552,137137.64416521523
1553,148906.03009411198
1554,118647.46994614089
1555,167268.22422029523
1556,84988.34929620726
1557,103052.1923091506
1558,97670.97641293409
1559,72415.55085059094
1560,126162.48697051538
1561,126731.8087962695
1562,126111.73106568803
1563,120001.28666962295
1564,159000.12315310663
1565,140154.11300456818
1566,243017.91089144375
1567,76889.7422651355
1568,235647.44159283044
1569,132275.7382096805
1570,140211.73977679914
1571,122005.60453257344
1572,144838.06122904416
1573,245713.14551179693
1574,121200.72398305866
1575,227831.9107032842
1576,239377.98878921583
1577,178334.4123705399
1578,140560.8717746333
1579,148861.65002131872
1580,193048.4732100274
1581,155244.64517868508
1582,124936.87835643273
1583,294984.46562897414
1584,218916.04630040267
1585,139647.36593044954
1586,68547.77409693283
1587,102577.11245830396
1588,157877.20600996414
1589,94957.56607812276
1590,135859.83118970052
1591,95616.64859834586
1592,115493.48878146292
1593,121365.91615393593
1594,127387.66370547705
1595,110011.7824938931
1596,229161.88163771885
1597,193274.04272185845
1598,222664.54218075602
1599,164595.85646396127
1600,156053.41580993542
1601,63594.655746269025
1602,113279.75305765453
1603,77793.10172649649
1604,268332.65212477505
1605,238383.9617199171
1606,169395.6108491481
1607,171113.28092639823
1608,214571.35392461013
1609,180703.81276588433
1610,156320.15126731878
1611,138340.20958296774
1612,169673.08824049306
1613,164869.26050963558
1614,123334.68471120641
1615,92785.16387369554
1616,79839.5416514064
1617,91864.54543442158
1618,125106.37829686869
1619,140120.57381785032
1620,158347.48711002388
1621,137513.98660524626
1622,139849.30352197637
1623,261114.42353899058
1624,210877.82936631743
1625,116663.23453784989
1626,164501.25746012025
1627,191365.63114606167
1628,277192.31901839393
1629,180182.00860412064
1630,360180.81454450113
1631,229919.13760829694
1632,242648.31873498735
1633,168489.11477869665
1634,187560.45291609995
1635,173821.67557544666
1636,152212.6652575139
1637,201816.494928208
1638,183265.65197207077
1639,180988.18469405727
1640,256701.2555920996
1641,179447.18471097923
1642,240305.03424941178
1643,220235.21748689658
1644,235393.1013779807
1645,201446.4807806912
1646,159430.44365659918
1647,156785.8983631768
1648,130847.11020042891
1649,142079.3887520605
1650,114421.76396326924
1651,120880.42446649556
1652,98157.87712512561
1653,101595.81377988587
