Id,SalePrice
1461,119953.39325277373
1462,154591.51794122966
1463,182406.44466730597
1464,194199.34813768792
1465,198888.3095018645
1466,173558.03256581823
1467,175233.28180996384
1468,164526.14452849323
1469,187194.80605524086
1470,124534.75127902943
1471,185270.21010442884
1472,96731.72523091549
1473,96691.46390123335
1474,143729.72779562307
1475,108195.08820237935
1476,360799.2173778171
1477,251076.00178484726
1478,294511.8752517636
1479,294103.9797770034
1480,506270.8263676847
1481,333470.017067956
1482,212574.4485592364
1483,177244.45706584572
1484,163775.80212408723
1485,187229.78234355603
1486,193931.8872377646
1487,335242.51997762616
1488,236197.5911302527
1489,192821.9644371383
1490,237240.39903007782
1491,194501.7272066428
1492,93814.14641704486
1493,177522.55365782362
1494,294843.3062299971
1495,290764.7722762349
1496,236791.6201701623
1497,178038.74786724537
1498,168063.80979541122
1499,162351.8625197232
1500,157950.3404088037
1501,174772.61635543828
1502,145828.61312239876
1503,283217.48945699603
1504,239394.03623424246
1505,226460.9383603814
1506,190641.33736908928
1507,239530.9306485468
1508,195179.34255280514
1509,159675.43306530043
1510,146154.53386867983
1511,151898.65745194745
1512,174957.42703678543
1513,144444.36693587797
1514,154041.64602178038
1515,186956.41483172707
1516,153526.7717313933
1517,168564.5736080164
1518,130988.32692696399
1519,214903.42112724323
1520,131599.18987536078
1521,131883.28932674605
1522,173435.16247345207
1523,112298.7140402525
1524,128334.40127229119
1525,121348.64048912574
1526,112102.2905468547
1527,107579.91705364114
1528,139191.57748090598
1529,151749.23417238108
1530,183619.63735420132
1531,108880.1968945242
1532,95729.39943987086
1533,149361.03818334572
1534,122509.89092864255
1535,154153.37414713984
1536,107519.2145055475
1537,63510.293569472604
1538,153640.3241691996
1539,194456.84978309515
1540,90369.52617681325
1541,137327.3680573868
1542,140171.0403404551
1543,194100.10248641283
1544,86185.5748380043
1545,111766.28419274797
1546,130818.1983532969
1547,132813.42294611858
1548,133782.9634385948
1549,120152.78537015413
1550,131117.45383115154
1551,107021.62751101612
1552,132944.13740833313
1553,148632.33300267524
1554,118079.10993493948
1555,171539.913974283
1556,82542.94796391398
1557,106002.86689627703
1558,97410.44975796629
1559,68694.39739532687
1560,130624.73529279926
1561,127297.13226704074
1562,126003.11888670558
1563,119198.69927186081
1564,158365.31728064525
1565,144578.71631100652
1566,241947.48456521946
1567,76206.94139273919
1568,233679.75601918052
1569,133728.66135238594
1570,140455.1823391272
1571,124551.01704420793
1572,143952.8740054331
1573,244740.5472341327
1574,120090.30030410217
1575,236111.36414216252
1576,243880.80934590095
1577,178938.23135007985
1578,142063.8096289679
1579,151969.35210488408
1580,193097.91546214648
1581,154475.40275197083
1582,124777.56295873706
1583,295513.7415458191
1584,221858.04318418223
1585,138906.5613494298
1586,69525.28789167134
1587,102995.69786681171
1588,154530.56643615145
1589,95184.5876437362
1590,133503.0141410965
1591,97557.14827280017
1592,117912.0681649627
1593,121194.03626518037
1594,121174.71035979042
1595,110229.9469078359
1596,224007.61756418354
1597,192418.60981639283
1598,222459.94503411144
1599,165684.33654609224
1600,158017.0696556155
1601,65595.79325004588
1602,113427.55514369943
1603,74327.05800114376
1604,270222.2122477007
1605,239749.59654523764
1606,170568.2704370559
1607,169953.4527661533
1608,216359.9650151656
1609,180248.0340661353
1610,156302.59389040773
1611,143813.03018670352
1612,169296.8003478839
1613,166900.95723893365
1614,124002.1753121809
1615,93936.77049794873
1616,81162.95970404822
1617,93202.88710651883
1618,126130.18302239999
1619,136878.26881910945
1620,145427.34718120302
1621,137720.94809948714
1622,137369.3915996349
1623,261232.28491977727
1624,214197.87473799614
1625,117078.69984896295
1626,168606.9946962654
1627,190759.8352020962
1628,270977.9487422569
1629,177508.94040884555
1630,353088.58149558405
1631,221292.00974967342
1632,244773.75092793914
1633,171025.97721488855
1634,184528.97763826547
1635,174479.94510464696
1636,150496.75890821862
1637,196728.97299698065
1638,184378.58103365966
1639,181201.86609406784
1640,254613.73370104292
1641,180827.49966435222
1642,236321.823339494
1643,217147.25854603635
1644,230233.44081848633
1645,198943.5182174441
1646,159103.30316085275
1647,161540.38715997594
1648,130692.49910999612
1649,141550.27383222632
1650,114699.56980741864
1651,121481.99752048608
1652,98584.51657607518
1653,100632.5341013525
1654,141833.1764820743
1655,134473.17864922565
1656,138608.62720836847
1657,144927.60500050025
1658,143003.77868953167
1659,115968.0507118157
1660,155171.72701263413
1661,441936.83018007805
1662,395298.69447299984
1663,386174.8082805755
1664,506579.2238469563
1665,306000.4590156726
1666,340736.1886163116
1667,386707.89864144946
1668,343088.00923553033
1669,301813.7371740032
1670,349296.46541438426
1671,273922.81471048464
1672,437447.75960280345
1673,295036.88062132715
1674,244518.52888937658
1675,196669.1762408006
1676,197838.99334173423
1677,223119.23762116279
1678,471570.3525072399
1679,410762.50610101386
1680,335420.2567153245
1681,243480.5203680989
1682,327539.45117274194
1683,187567.51015199148
1684,179226.99972477168
1685,171705.36691173294
1686,166895.38599389532
1687,170338.15551194607
1688,189055.05453110446
1689,195103.90130161986
1690,194644.8149676367
1691,183784.50130435446
1692,256179.8954797558
1693,172781.48817503505
1694,181585.2057685118
1695,164501.48901921566
1696,271235.70729514764
1697,170892.68825255957
1698,344904.2743683439
1699,313812.7102421023
1700,261483.63966242393
1701,275455.78909057245
1702,249146.7136882341
1703,246050.58443098367
1704,282094.5668639702
1705,238022.54238820722
1706,445551.26892757945
1707,209355.4665270543
1708,205742.2211018524
1709,262797.3501315005
1710,220923.45549579055
1711,267578.3084384881
1712,253820.1173510285
1713,279223.26907906693
1714,228018.44363513825
1715,207236.7140116626
1716,183932.5455450886
1717,177210.2110891658
1718,134729.82298239958
1719,207914.1279819335
1720,233970.00016153755
1721,167171.88225173476
1722,127114.22853298018
1723,157255.41725350302
1724,197879.12248528455
1725,232455.67174813087
1726,186374.33353660186
1727,153060.23936163177
1728,175846.61023423422
1729,163986.54846180012
1730,154350.2192501286
1731,117636.47004909751
1732,126303.42562920877
1733,112818.62047892492
1734,120070.2430810012
1735,126232.99219270847
1736,107642.57792579207
1737,304276.5506130162
1738,257557.52517026485
1739,242793.71390277997
1740,219949.30670481618
1741,190523.6703820321
1742,168777.27845744608
1743,175617.03893450592
1744,322178.3739459405
1745,216689.81886330727
1746,178745.79024784986
1747,215210.66486586895
1748,219708.725700424
1749,146620.08556622447
1750,124918.05108787399
1751,242492.5698583869
